"";"id";"date";"round";"home_team_name";"home_goals";"away_team_name";"away_goals";"league";"country";"start_season";"end_season";"home_team_id";"away_team_id";"season_id";"league_id";"xGcasa";"xGtrasferta";"xGhomehome";"punti_homehome";"xGawayaway";"punti_awayaway";"xGhome_team_away";"punti_home_team_away";"xGaway_team_home";"punti_away_team_home";"classificahome";"classificatrasf";"risultato"
"283";47496;"2019-03-30 14:00:00";29;"Udinese";2;"Genoa";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;11;2;1;2,038;1,375;1,81366666666667;2,33333333333333;0,788666666666667;0,666666666666667;0,856;0;1,16666666666667;2,33333333333333;25;33;"1"
"284";47804;"2019-03-31 18:30:00";29;"Internazionale";0;"Lazio";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;23;2;1;1,538;1,6;1,3335;3;0,934333333333333;1,33333333333333;2,11925;1,75;1,45066666666667;3;53;45;"2"
"285";47805;"2019-03-31 16:00:00";29;"Bologna";2;"Sassuolo";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;9;2;1;2,033;0,712;1,985;1,33333333333333;0,728;0;1,479;1;0,89775;0,5;24;32;"1"
"286";47806;"2019-03-31 13:00:00";29;"Roma";1;"Napoli";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;8;2;1;1,986;2,64;1,4485;3;1,72066666666667;1,66666666666667;1,60925;1,5;2,057;1,33333333333333;47;60;"2"
"287";47807;"2019-03-31 13:00:00";29;"Frosinone";0;"SPAL";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;16;2;1;1,019;0,23;1,3835;0;0,731;0,333333333333333;0,7835;1;1,05966666666667;1;17;26;"2"
"288";47808;"2019-03-31 13:00:00";29;"Fiorentina";1;"Torino";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;7;2;1;2,458;0,454;0,975666666666667;1;0,6215;2;1,44733333333333;1;1,57275;2,25;37;44;"X"
"289";47809;"2019-03-31 10:30:00";29;"Parma";1;"Atalanta";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;2;2;1;0,989;3,889;0,804666666666667;1;1,5115;1,5;1,29466666666667;0,333333333333333;1,6115;1,75;33;45;"2"
"290";47833;"2019-04-02 19:00:00";30;"Cagliari";0;"Juventus";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;20;2;1;0,451;3,242;2,166;3;0,496333333333333;2;0,725666666666667;1;2,05366666666667;3;33;78;"2"
"291";47834;"2019-04-02 17:00:00";30;"Milan";1;"Udinese";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;24;2;1;2,038;1,375;1,24733333333333;2;0,856;0;1,208;2;2,01966666666667;3;51;28;"X"
"292";47852;"2019-04-03 19:00:00";30;"Roma";2;"Fiorentina";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;4;2;1;1,52;0,887;1,62766666666667;2;1,44733333333333;1;1,63533333333333;1;1,58133333333333;1;47;38;"X"
"293";47853;"2019-04-03 19:00:00";30;"Genoa";0;"Internazionale";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;22;2;1;0,452;2,362;1,16666666666667;2,33333333333333;2,19266666666667;1,33333333333333;0,793666666666667;0,333333333333333;1,40166666666667;2;33;53;"2"
"294";47854;"2019-04-03 19:00:00";30;"SPAL";1;"Lazio";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;23;2;1;1,145;0,51;1,05966666666667;1;1,077;1,33333333333333;0,467666666666667;1,33333333333333;1,45066666666667;3;29;48;"1"
"295";47855;"2019-04-03 19:00:00";30;"Frosinone";3;"Parma";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;21;2;1;1,956;2,022;1,262;0;1,29466666666667;0,333333333333333;0,708;0,333333333333333;0,979;1;17;33;"1"
"296";47856;"2019-04-03 19:00:00";30;"Torino";2;"Sampdoria";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;25;2;1;0,866;0,175;1,27733333333333;2;1,53166666666667;2;0,565666666666667;1,66666666666667;2,41866666666667;2;45;45;"1"
"297";47857;"2019-04-03 17:00:00";30;"Empoli";2;"Napoli";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;8;2;1;1,476;0,641;2,123;2,33333333333333;1,58966666666667;2,33333333333333;0,38;0;2,057;1,33333333333333;25;63;"1"
"298";47866;"2019-04-04 19:00:00";30;"Atalanta";4;"Bologna";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;27;2;1;1,576;1,129;1,45766666666667;1,33333333333333;1,479;1;2,304;2;2,21066666666667;2;48;27;"1"
"299";47867;"2019-04-04 17:00:00";30;"Sassuolo";4;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;26;2;1;2,161;1,466;1,05133333333333;0,666666666666667;1,21766666666667;0,333333333333333;0,722666666666667;0;0,528333333333333;0,333333333333333;32;14;"1"
"300";47934;"2019-04-06 18:30:00";31;"Sampdoria";0;"Roma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;19;2;1;1,319;1,658;2,41866666666667;2;1,63533333333333;1;1,269;2;1,54933333333333;1,33333333333333;45;48;"2"
"301";47935;"2019-04-06 16:00:00";31;"Juventus";2;"Milan";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;18;2;1;1,855;1,473;2,039;3;1,372;1,5;1,18275;2,25;1,445;1,75;81;52;"1"
"302";47936;"2019-04-06 13:00:00";31;"Parma";0;"Torino";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;7;2;1;0,76;0,856;0,979;1;0,666;2;1,833;0,333333333333333;1,1745;2,25;33;48;"X"
"303";47981;"2019-04-07 18:30:00";31;"Napoli";1;"Genoa";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;11;2;1;1,989;0,922;1,7865;1,5;0,793666666666667;0,333333333333333;1,3525;1,75;0,786666666666667;1,33333333333333;63;33;"X"
"304";47982;"2019-04-07 16:00:00";31;"Internazionale";0;"Atalanta";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;2;2;1;0,937;1,229;1,14;1,5;2,304;2;2,235;1,75;1,64566666666667;2,33333333333333;56;51;"X"
"305";47983;"2019-04-07 16:00:00";31;"Lazio";2;"Sassuolo";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;9;2;1;1,528;1,414;1,1535;3;0,7725;0;0,93525;1;1,32875;1,25;48;35;"X"
"306";47984;"2019-04-07 13:00:00";31;"Udinese";3;"Empoli";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;5;2;1;1,304;0,561;2,01966666666667;3;0,38;0;0,738;0,333333333333333;2,11266666666667;2,33333333333333;29;28;"1"
"307";47985;"2019-04-07 13:00:00";31;"Cagliari";2;"SPAL";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;16;2;1;2,32;1,311;1,57866666666667;2;0,467666666666667;1,33333333333333;0,725666666666667;1;0,986333333333333;2;33;32;"1"
"308";47986;"2019-04-07 10:30:00";31;"Fiorentina";0;"Frosinone";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;10;2;1;1,334;0,733;1,58133333333333;1;0,746;0,5;0,671;0,333333333333333;1,4355;0,75;39;20;"2"
"309";48002;"2019-04-08 18:30:00";31;"Bologna";3;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;26;2;1;3,101;0,672;2,21066666666667;2;1,111;0,333333333333333;1,06766666666667;1;0,528333333333333;0,333333333333333;27;14;"1"
"310";48085;"2019-04-13 18:30:00";32;"Milan";1;"Lazio";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;23;2;1;1,528;1,414;1,47333333333333;1,33333333333333;1,046;1,33333333333333;1,40566666666667;1;1,27833333333333;2,33333333333333;52;49;"1"
"311";48086;"2019-04-13 16:00:00";32;"Roma";1;"Udinese";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;24;2;1;1,304;0,561;1,54933333333333;1,33333333333333;0,738;0,333333333333333;1,421;1;2,02533333333333;3;51;32;"1"
"312";48087;"2019-04-13 13:00:00";32;"SPAL";2;"Juventus";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;20;2;1;0,983;0,525;0,986333333333333;2;1,37933333333333;2;0,569333333333333;1;1,97766666666667;3;32;84;"1"
"313";48135;"2019-04-14 18:30:00";32;"Frosinone";1;"Internazionale";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;22;2;1;0,789;3,705;1,36066666666667;1;2,45433333333333;2;0,741666666666667;1,33333333333333;1,07233333333333;1,33333333333333;23;57;"2"
"314";48136;"2019-04-14 16:00:00";32;"Chievo";1;"Napoli";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;8;2;1;0,172;1,458;0,5605;0;1,33366666666667;1,33333333333333;1,00125;0,25;1,854;1,33333333333333;14;64;"2"
"315";48137;"2019-04-14 13:00:00";32;"Fiorentina";0;"Bologna";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;27;2;1;0,792;0,145;1,52033333333333;0,666666666666667;1,06766666666667;1;0,671;0,333333333333333;2,82266666666667;3;39;30;"X"
"316";48138;"2019-04-14 13:00:00";32;"Sampdoria";2;"Genoa";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;11;2;1;2,469;0,737;1,78933333333333;1;0,964;0,333333333333333;1,269;2;0,786666666666667;1,33333333333333;45;34;"1"
"317";48139;"2019-04-14 13:00:00";32;"Sassuolo";0;"Parma";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;21;2;1;1,254;0,828;1,666;1,33333333333333;1,833;0,333333333333333;0,986333333333333;0,333333333333333;1,08466666666667;1,33333333333333;36;34;"X"
"318";48140;"2019-04-14 10:30:00";32;"Torino";1;"Cagliari";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;3;2;1;1,178;0,866;1,06333333333333;2;0,792;1,5;0,729333333333333;1,66666666666667;1,764;2,25;49;36;"X"
"319";48147;"2019-04-15 18:30:00";32;"Atalanta";0;"Empoli";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;5;2;1;5,063;0,22;1,64566666666667;2,33333333333333;0,373;0;2,33633333333333;2,33333333333333;2,11266666666667;2,33333333333333;52;28;"X"
"320";48152;"2019-04-17 17:00:00";25;"Lazio";2;"Udinese";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;24;2;1;2,146;1,23;1,533;2;0,69375;0,25;1,138;1;1,671;3;49;32;"1"
"321";48228;"2019-04-20 18:30:00";33;"Internazionale";1;"Roma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;19;2;1;1,604;0,528;1,07233333333333;1,33333333333333;1,6175;1,5;2,993;3;1,488;1,75;60;54;"X"
"322";48229;"2019-04-20 16:00:00";33;"Juventus";2;"Fiorentina";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;4;2;1;0,9;1,444;1,97766666666667;3;0,8005;0,5;1,359;1;1,33825;0,75;84;40;"1"
"323";48230;"2019-04-20 13:00:00";33;"Lazio";1;"Chievo";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;26;2;1;1,636;1,184;1,73733333333333;2,33333333333333;0,965333333333333;0,333333333333333;1,17466666666667;1;0,431;0;52;14;"2"
"324";48231;"2019-04-20 13:00:00";33;"Cagliari";1;"Frosinone";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;10;2;1;1,648;0,848;1,65833333333333;2;1,0325;1,5;0,816666666666667;1,33333333333333;1,21775;0,75;37;23;"1"
"325";48232;"2019-04-20 13:00:00";33;"Bologna";3;"Sampdoria";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;25;2;1;0,999;0,638;2,82266666666667;3;1,3375;1,5;1,083;1,33333333333333;1,95925;1,5;31;48;"1"
"326";48233;"2019-04-20 13:00:00";33;"Udinese";1;"Sassuolo";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;9;2;1;0,907;0,747;1,671;3;1,063;0,5;0,9765;0,25;1,563;1,25;32;37;"X"
"327";48234;"2019-04-20 13:00:00";33;"Empoli";2;"SPAL";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;16;2;1;1,447;1,433;1,9065;3;0,569333333333333;1;0,33475;0,25;1,11566666666667;3;29;35;"2"
"328";48235;"2019-04-20 13:00:00";33;"Genoa";0;"Torino";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;7;2;1;1,182;0,836;0,7515;1,5;0,729333333333333;1,66666666666667;0,90725;0,25;1,16433333333333;1,33333333333333;34;50;"2"
"329";48236;"2019-04-20 10:30:00";33;"Parma";1;"Milan";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;18;2;1;0,83;0,8;1,08466666666667;1,33333333333333;1,40566666666667;1;1,48333333333333;0,333333333333333;1,543;1,33333333333333;35;55;"X"
"330";48301;"2019-04-22 17:00:00";33;"Napoli";1;"Atalanta";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;2;2;1;1,592;1,339;1,754;2;2,33633333333333;2,33333333333333;1,36475;1,75;2,71433333333333;1,66666666666667;67;53;"2"
"331";48399;"2019-04-27 18:30:00";34;"Internazionale";1;"Juventus";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;20;2;1;1,356;0,581;1,35966666666667;0,666666666666667;1,359;1;2,993;3;1,36633333333333;3;61;87;"X"
"332";48400;"2019-04-27 16:00:00";34;"Roma";3;"Cagliari";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;3;2;1;2,897;0,504;1,60333333333333;1,33333333333333;0,961;2;1,25433333333333;1,33333333333333;1,65575;2,25;55;40;"1"
"333";48401;"2019-04-27 13:00:00";34;"Bologna";3;"Empoli";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;5;2;1;1,553;0,353;2,04433333333333;3;0,382666666666667;0,333333333333333;1,083;1,33333333333333;1,75333333333333;2;34;29;"1"
"334";48751;"2019-04-29 19:00:00";34;"Fiorentina";0;"Sassuolo";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;9;2;1;1,141;1,77;1,528;0,666666666666667;0,957666666666667;0,666666666666667;1,015;0,333333333333333;1,74166666666667;1,33333333333333;40;38;"2"
"335";48752;"2019-04-29 17:00:00";34;"Atalanta";2;"Udinese";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;24;2;1;2,013;0,12;2,71433333333333;1,66666666666667;1,05533333333333;0,333333333333333;2,15233333333333;2,33333333333333;1,41633333333333;2,33333333333333;56;33;"1"
"336";48753;"2019-04-28 18:30:00";34;"Torino";2;"Milan";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;18;2;1;1,242;0,604;1,16433333333333;1,33333333333333;1,104;0,333333333333333;0,715333333333333;1,66666666666667;1,543;1,33333333333333;53;56;"1"
"337";48754;"2019-04-28 16:00:00";34;"Sampdoria";1;"Lazio";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;23;2;1;1,194;1,247;1,96233333333333;2;1,17466666666667;1;1,10433333333333;1;1,77;1,33333333333333;48;52;"2"
"338";48755;"2019-04-28 13:00:00";34;"SPAL";1;"Genoa";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;11;2;1;1,166;1,053;1,11566666666667;3;1,01133333333333;0,333333333333333;0,991333333333333;2;0,895;1;38;34;"X"
"339";48756;"2019-04-28 13:00:00";34;"Chievo";1;"Parma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;21;2;1;0,897;0,459;0,515;0;1,48333333333333;0,333333333333333;1,02;1;0,859666666666667;0,666666666666667;17;36;"X"
"340";48757;"2019-04-28 10:30:00";34;"Frosinone";0;"Napoli";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;8;2;1;1,345;2,278;1,25466666666667;1;1,57966666666667;2;0,971;1;1,7;1,33333333333333;23;67;"2"
"341";48795;"2019-05-03 18:30:00";35;"Juventus";1;"Torino";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;7;2;1;1,322;0,648;1,36633333333333;3;0,715333333333333;1,66666666666667;1,44933333333333;1,33333333333333;1,09533333333333;2,33333333333333;88;56;"X"
"342";48829;"2019-05-04 18:30:00";35;"Udinese";0;"Internazionale";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;22;2;1;0,362;2,279;1,1055;2;3,0335;3;0,8215;0,25;1,35875;0,75;33;62;"X"
"343";48830;"2019-05-04 16:00:00";35;"Chievo";0;"SPAL";4;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;16;2;1;0,575;2,149;0,642333333333333;0,333333333333333;0,991333333333333;2;1,10733333333333;1;1,098;2,33333333333333;18;39;"2"
"344";48884;"2019-05-05 16:00:00";35;"Genoa";1;"Roma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;19;2;1;2,434;0,732;0,817;0;1,093;2;1,02175;0,5;1,92675;1,75;35;58;"X"
"345";48885;"2019-05-05 13:00:00";35;"Lazio";1;"Atalanta";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;2;2;1;0,372;1,808;1,77;1,33333333333333;2,15233333333333;2,33333333333333;1,057;1;2,884;2,33333333333333;55;59;"2"
"346";48886;"2019-05-05 13:00:00";35;"Sassuolo";2;"Frosinone";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;10;2;1;2,062;0,624;1,7075;2;0,7905;1,5;1,16075;1,25;1,27725;0,75;41;23;"X"
"347";48887;"2019-05-05 13:00:00";35;"Parma";3;"Sampdoria";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;25;2;1;2,477;2,775;0,859666666666667;0,666666666666667;0,4065;0;1,103;0,666666666666667;1,77025;1,5;37;48;"X"
"348";48888;"2019-05-05 10:30:00";35;"Empoli";1;"Fiorentina";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;4;2;1;0,947;2,433;1,4615;1,5;1,1655;0,5;0,37525;0,25;1,43125;0,5;29;40;"1"
"349";48905;"2019-05-06 18:30:00";35;"Milan";2;"Bologna";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;27;2;1;1,251;1,261;1,783;2;0,637;0,5;0,979;0,25;1,9215;3;56;37;"1"
"350";48906;"2019-05-05 18:30:00";35;"Napoli";2;"Cagliari";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;3;2;1;1,836;0,244;1,7905;0,5;0,808666666666667;1,33333333333333;1,75425;2,25;1,473;2;70;40;"1"
"351";48951;"2019-05-11 18:30:00";36;"Fiorentina";0;"Milan";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";4;18;2;1;0,826;0,977;1,089;0,333333333333333;0,959;0,333333333333333;1,588;0,333333333333333;1,60566666666667;2,33333333333333;40;59;"2"
"352";48952;"2019-05-11 16:00:00";36;"Cagliari";1;"Lazio";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";3;23;2;1;1,282;1,587;1,473;2;1,3305;1,5;0,538;0,333333333333333;1,4205;1;40;55;"2"
"353";48953;"2019-05-11 13:00:00";36;"Atalanta";2;"Genoa";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";2;11;2;1;1,529;1,728;2,884;2,33333333333333;0,904;0,666666666666667;1,45866666666667;2,33333333333333;1,356;0,333333333333333;62;36;"1"
"354";49013;"2019-05-12 18:30:00";36;"Roma";2;"Juventus";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";19;20;2;1;1,387;1,049;1,907;2,33333333333333;1,44933333333333;1,33333333333333;0,972666666666667;1,66666666666667;1,359;2,33333333333333;59;89;"1"
"355";49014;"2019-05-12 16:00:00";36;"SPAL";1;"Napoli";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";16;8;2;1;1,924;1,733;1,098;2,33333333333333;1,459;2;1,631;2;1,80566666666667;1,33333333333333;42;73;"2"
"356";49015;"2019-05-12 13:00:00";36;"Sampdoria";1;"Empoli";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";25;5;2;1;1,877;2,205;1,66066666666667;1;0,378;0,333333333333333;1,196;0,333333333333333;1,29;2;49;32;"2"
"357";49016;"2019-05-12 13:00:00";36;"Frosinone";1;"Udinese";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";10;24;2;1;1,649;2,534;1,36333333333333;1;0,637;0;0,735;1,33333333333333;0,857666666666667;1,66666666666667;24;34;"2"
"358";49017;"2019-05-12 10:30:00";36;"Torino";3;"Sassuolo";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";7;9;2;1;3,931;0,846;1,09533333333333;2,33333333333333;1,31033333333333;1,66666666666667;0,78;1,66666666666667;1,82566666666667;1,66666666666667;57;42;"1"
"359";49029;"2019-05-13 17:00:00";36;"Bologna";4;"Parma";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";27;21;2;1;1,846;0,572;1,88433333333333;3;1,103;0,666666666666667;0,845;0,333333333333333;1,35566666666667;1;37;38;"1"
"360";49032;"2019-05-13 19:00:00";36;"Internazionale";2;"Chievo";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";22;26;2;1;2,009;0,131;1,299;1;1,10733333333333;1;2,782;2,33333333333333;0,548;0,333333333333333;63;18;"1"
"361";49104;"2019-05-18 16:00:00";37;"Genoa";1;"Cagliari";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";11;3;2;1;1,806;0,31;1,808;0,5;0,538;0,333333333333333;1,11;0,5;1,75;2;36;40;"X"
"362";49105;"2019-05-18 13:00:00";37;"Udinese";3;"SPAL";2;"Serie A";"Italy";"2018-08-19";"2019-05-26";24;16;2;1;1,388;1,168;0,6345;1;1,631;2;1,11125;0,75;1,35766666666667;1,33333333333333;37;42;"1"
"363";49148;"2019-05-19 18:30:00";37;"Juventus";1;"Atalanta";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";20;2;2;1;0,876;1,665;1,359;2,33333333333333;1,45866666666667;2,33333333333333;0,718333333333333;0,333333333333333;2,86833333333333;2,33333333333333;89;65;"X"
"364";49149;"2019-05-19 18:30:00";37;"Napoli";4;"Internazionale";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";8;22;2;1;1,744;1,99;1,80566666666667;1,33333333333333;2,992;2;1,823;3;1,4765;1,5;76;66;"1"
"365";49150;"2019-05-19 16:00:00";37;"Milan";2;"Frosinone";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";18;10;2;1;1,673;1,662;1,3895;3;0,735;1,33333333333333;0,9635;1;1,261;0;62;24;"1"
"366";49151;"2019-05-19 13:00:00";37;"Parma";1;"Fiorentina";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";21;4;2;1;0,61;1,282;1,35566666666667;1;1,9385;0;0,619666666666667;0,666666666666667;1,02325;0,25;38;40;"1"
"367";49152;"2019-05-19 13:00:00";37;"Empoli";4;"Torino";1;"Serie A";"Italy";"2018-08-19";"2019-05-26";5;7;2;1;2,539;1,284;1,197;1,5;0,78;1,66666666666667;0,83475;1;2,117;2,33333333333333;35;60;"1"
"368";49153;"2019-05-19 10:30:00";37;"Chievo";0;"Sampdoria";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";26;25;2;1;0,78;0,68;0,548;0,333333333333333;1,7065;0,5;0,662333333333333;1;1,71475;0,75;18;49;"X"
"369";49154;"2019-05-18 18:30:00";37;"Sassuolo";0;"Roma";0;"Serie A";"Italy";"2018-08-19";"2019-05-26";9;19;2;1;1,124;2,765;1,658;1;0,972666666666667;1,66666666666667;1,19425;1,25;1,86266666666667;3;42;62;"X"
"370";49170;"2019-05-20 18:30:00";37;"Lazio";3;"Bologna";3;"Serie A";"Italy";"2018-08-19";"2019-05-26";23;27;2;1;1,843;2,577;1,38466666666667;1;0,703;0,5;1,416;2;1,87475;3;58;40;"X"
